city,commodity,city_avg_price,national_avg_price
Jodhpur,Oil (mustard),116.98676691729322,120.1615630029345
Amritsar,Oil (mustard),115.90234042553193,120.1615630029345
Darjiling,Oil (mustard),115.55049645390072,120.1615630029345
Gwalior,Oil (mustard),115.51531914893614,120.1615630029345
Kota,Oil (mustard),114.91069999999999,120.1615630029345
Chennai,Oil (mustard),113.27333333333335,120.1615630029345
Ranchi,Oil (mustard),112.6238655462185,120.1615630029345
Sambalpur,Oil (mustard),112.62271028037388,120.1615630029345
Banka,Oil (mustard),112.3377777777778,120.1615630029345
Chandigarh,Oil (mustard),111.7580136986301,120.1615630029345
Ludhiana,Oil (mustard),111.06806666666664,120.1615630029345
Dimapur,Oil (mustard),110.42330097087377,120.1615630029345
Kanpur,Oil (mustard),109.76943089430895,120.1615630029345
Jabalpur,Oil (mustard),108.58959183673468,120.1615630029345
Amravati,Oil (mustard),107.0337341772152,120.1615630029345
Thiruvananthapuram,Oil (mustard),106.22334951456314,120.1615630029345
Indore,Oil (mustard),106.14615384615384,120.1615630029345
Karnal,Oil (mustard),105.30139240506328,120.1615630029345
Hisar,Oil (mustard),104.47563025210086,120.1615630029345
Agra,Oil (mustard),100.7563448275862,120.1615630029345
Dehra Dun,Oil (mustard),100.58102941176472,120.1615630029345
Rajkot,Oil (mustard),99.68939189189187,120.1615630029345
Shimla,Oil (mustard),98.53424137931036,120.1615630029345
Mumbai City,Oil (mustard),93.57261682242992,120.1615630029345
Delhi,Oil (mustard),92.84457142857134,120.1615630029345
West Tripura,Oil (mustard),92.54734848484847,120.1615630029345
Hyderabad,Oil (mustard),91.10821428571431,120.1615630029345
Aizawl,Oil (mustard),89.27739316239315,120.1615630029345
Lucknow,Oil (mustard),86.62103773584907,120.1615630029345
Patna,Oil (mustard),84.95059113300492,120.1615630029345
Khordha,Oil (mustard),84.7019557195572,120.1615630029345
Kolkata,Oil (mustard),83.4110396039604,120.1615630029345
Bikaner,Oil (mustard),82.58061093247586,120.1615630029345
East Khasi Hills,Oil (mustard),80.69816666666664,120.1615630029345
Kamrup,Oil (mustard),78.66254752851711,120.1615630029345
Bhopal,Oil (mustard),77.34478468899522,120.1615630029345
Ahmadabad,Oil (mustard),74.68776859504132,120.1615630029345
East,Oil (palm),176.0,103.97159462797134
Vadodara,Oil (palm),149.75166666666667,103.97159462797134
Araria,Oil (palm),147.22105263157897,103.97159462797134
Mirzapur,Oil (palm),146.65681818181818,103.97159462797134
The Dangs,Oil (palm),146.3309090909091,103.97159462797134
Aizawl,Oil (palm),143.43880000000001,103.97159462797134
Ajmer,Oil (palm),142.5555,103.97159462797134
Bikaner,Oil (palm),142.42055555555555,103.97159462797134
Naini Tal,Oil (palm),141.314,103.97159462797134
Jaintia Hills,Oil (palm),140.8294736842105,103.97159462797134
Valsad,Oil (palm),139.94125,103.97159462797134
Simdega,Oil (palm),138.37833333333336,103.97159462797134
Warangal,Oil (palm),136.84558823529412,103.97159462797134
Lohardaga,Oil (palm),136.08399999999997,103.97159462797134
Meerut,Oil (palm),135.53000000000003,103.97159462797134
Ganjam,Oil (palm),135.51088235294117,103.97159462797134
Durg,Oil (palm),134.52538461538464,103.97159462797134
Dantewada,Oil (palm),134.39315789473685,103.97159462797134
Aligarh,Oil (palm),134.23882352941175,103.97159462797134
Mahbubnagar,Oil (palm),133.83440000000002,103.97159462797134
Bareilly,Oil (palm),133.8085714285714,103.97159462797134
West Imphal,Oil (palm),133.72210526315786,103.97159462797134
Thrissur,Oil (palm),133.64115384615386,103.97159462797134
Saharanpur,Oil (palm),133.3925,103.97159462797134
Surguja,Oil (palm),133.30818181818182,103.97159462797134
Gumla,Oil (palm),133.0951851851852,103.97159462797134
Pune,Oil (palm),132.56548387096774,103.97159462797134
Amritsar,Oil (palm),132.0,103.97159462797134
Gaya,Oil (palm),131.80882352941177,103.97159462797134
Nawada,Oil (palm),131.3111111111111,103.97159462797134
Samastipur,Oil (palm),131.2094117647059,103.97159462797134
West Tripura,Oil (palm),131.14806451612898,103.97159462797134
Mandi,Oil (palm),130.3728125,103.97159462797134
Jhansi,Oil (palm),130.3288,103.97159462797134
West Garo Hills,Oil (palm),129.94833333333332,103.97159462797134
Narmada,Oil (palm),129.785,103.97159462797134
Raigarh,Oil (palm),129.59055555555554,103.97159462797134
Chamba,Oil (palm),129.57105263157894,103.97159462797134
Maldah,Oil (palm),129.16296296296298,103.97159462797134
Bastar,Oil (palm),128.94000000000003,103.97159462797134
Una,Oil (palm),128.91500000000002,103.97159462797134
Koraput,Oil (palm),128.86375,103.97159462797134
Madhubani,Oil (palm),128.58736842105264,103.97159462797134
Sahibganj,Oil (palm),128.57571428571427,103.97159462797134
Ramanathapuram,Oil (palm),128.54848484848483,103.97159462797134
Bijapur,Oil (palm),128.517,103.97159462797134
Belgaum,Oil (palm),128.0789655172414,103.97159462797134
Rohtas,Oil (palm),127.7357142857143,103.97159462797134
Bilaspur,Oil (palm),127.5564705882353,103.97159462797134
Wayanad,Oil (palm),127.50823529411764,103.97159462797134
Hoshangabad,Oil (palm),127.49249999999999,103.97159462797134
Mayurbhanj,Oil (palm),127.29499999999999,103.97159462797134
Saran,Oil (palm),127.15590909090912,103.97159462797134
Coimbatore,Oil (palm),127.1346875,103.97159462797134
Vellore,Oil (palm),126.71363636363637,103.97159462797134
Moradabad,Oil (palm),126.49695652173912,103.97159462797134
Tirunelveli Kattabo,Oil (palm),125.63857142857144,103.97159462797134
Khagaria,Oil (palm),125.62238095238094,103.97159462797134
Kachchh,Oil (palm),125.3829411764706,103.97159462797134
Gulbarga,Oil (palm),125.26689655172413,103.97159462797134
Chittoor,Oil (palm),124.90043478260871,103.97159462797134
Purba Champaran,Oil (palm),123.90523809523809,103.97159462797134
Puruliya,Oil (palm),123.5786956521739,103.97159462797134
Kaushambi,Oil (palm),123.37647058823529,103.97159462797134
Dharmapuri,Oil (palm),123.12608695652175,103.97159462797134
Dakshin Kannad,Oil (palm),123.0395,103.97159462797134
Shimoga,Oil (palm),122.85545454545453,103.97159462797134
Bokaro,Oil (palm),122.85233333333333,103.97159462797134
Nashik,Oil (palm),122.33923076923075,103.97159462797134
Tumkur,Oil (palm),122.1573469387755,103.97159462797134
Nalgonda,Oil (palm),122.13823529411766,103.97159462797134
Mysore,Oil (palm),122.01692307692309,103.97159462797134
Palakkad,Oil (palm),121.44962962962964,103.97159462797134
Davanagere,Oil (palm),121.31954545454545,103.97159462797134
Faizabad,Oil (palm),121.27863636363637,103.97159462797134
Cuddalore,Oil (palm),121.04679999999996,103.97159462797134
Bolangir,Oil (palm),120.32366666666667,103.97159462797134
Darbhanga,Oil (palm),120.24359999999999,103.97159462797134
Darrang,Oil (palm),120.21666666666665,103.97159462797134
Purnia,Oil (palm),119.15000000000002,103.97159462797134
Baleshwar,Oil (palm),118.99647058823527,103.97159462797134
Chandigarh,Oil (palm),118.8790566037736,103.97159462797134
Morena,Oil (palm),118.5823076923077,103.97159462797134
Kurnool,Oil (palm),118.49954545454548,103.97159462797134
Muzaffarpur,Oil (palm),118.23959999999997,103.97159462797134
Adilabad,Oil (palm),118.14411764705882,103.97159462797134
Udaipur,Oil (palm),117.38266666666665,103.97159462797134
Vishakhapatnam,Oil (palm),116.36193548387098,103.97159462797134
Karimnagar,Oil (palm),115.99379310344827,103.97159462797134
Sagar,Oil (palm),115.69933333333331,103.97159462797134
Ujjain,Oil (palm),115.4265625,103.97159462797134
Udham Singh Nagar,Oil (palm),115.29062500000002,103.97159462797134
Dhanbad,Oil (palm),115.01866666666666,103.97159462797134
Uttar Dinajpur,Oil (palm),114.9462962962963,103.97159462797134
Dimapur,Oil (palm),114.7414814814815,103.97159462797134
Andaman Islands,Oil (palm),114.67000000000003,103.97159462797134
Birbhum,Oil (palm),114.38176470588235,103.97159462797134
West Midnapore,Oil (palm),114.34172413793104,103.97159462797134
Jaipur,Oil (palm),111.78399999999999,103.97159462797134
Kamrup,Oil (palm),111.47580000000002,103.97159462797134
Lucknow,Oil (palm),109.93569767441862,103.97159462797134
Thane,Oil (palm),108.59,103.97159462797134
Indore,Oil (palm),108.26783783783782,103.97159462797134
Bathinda,Oil (palm),107.48477272727277,103.97159462797134
Purba Singhbhum,Oil (palm),107.38444444444445,103.97159462797134
Delhi,Oil (palm),106.34471698113205,103.97159462797134
Gorakhpur,Oil (palm),106.01730769230768,103.97159462797134
Surat,Oil (palm),103.2447619047619,103.97159462797134
Dhenkanal,Oil (palm),102.5375,103.97159462797134
Panchkula,Oil (palm),100.06227848101265,103.97159462797134
Kozhikode,Oil (palm),98.96349206349207,103.97159462797134
Solan,Oil (palm),98.0,103.97159462797134
Sundargarh,Oil (palm),97.60484210526317,103.97159462797134
Bangalore Urban,Oil (palm),97.56446666666669,103.97159462797134
Hisar,Oil (palm),97.17278481012657,103.97159462797134
Varanasi,Oil (palm),97.09140845070422,103.97159462797134
Kanpur,Oil (palm),96.63848837209302,103.97159462797134
Bangalore Rural,Oil (palm),96.08500000000001,103.97159462797134
East Khasi Hills,Oil (palm),95.93879310344829,103.97159462797134
Gurgaon,Oil (palm),95.7129090909091,103.97159462797134
Patna,Oil (palm),94.98539473684208,103.97159462797134
Karnal,Oil (palm),94.57902439024392,103.97159462797134
Ranchi,Oil (palm),93.98055555555554,103.97159462797134
Agra,Oil (palm),92.63883720930234,103.97159462797134
Bid,Oil (palm),91.5187619047619,103.97159462797134
Sambalpur,Oil (palm),91.03958762886599,103.97159462797134
Amravati,Oil (palm),90.20189873417723,103.97159462797134
Darjiling,Oil (palm),90.16328358208955,103.97159462797134
Khordha,Oil (palm),89.50826771653544,103.97159462797134
North Goa,Oil (palm),89.14854545454544,103.97159462797134
Cuttack,Oil (palm),88.8945544554456,103.97159462797134
Kangra,Oil (palm),88.66666666666667,103.97159462797134
Ernakulam,Oil (palm),88.42527559055115,103.97159462797134
Thiruvananthapuram,Oil (palm),87.21611111111109,103.97159462797134
Dindigul,Oil (palm),87.14758064516131,103.97159462797134
Puducherry,Oil (palm),86.65677966101698,103.97159462797134
Kolkata,Oil (palm),85.73811023622045,103.97159462797134
Tiruchchirappalli,Oil (palm),84.54401785714288,103.97159462797134
Rajkot,Oil (palm),84.001797752809,103.97159462797134
Chennai,Oil (palm),82.78157480314961,103.97159462797134
Banka,Oil (palm),82.55155555555554,103.97159462797134
Dharwad,Oil (palm),81.70896226415095,103.97159462797134
Mumbai City,Oil (palm),81.69560975609761,103.97159462797134
Hyderabad,Oil (palm),81.25574803149605,103.97159462797134
Krishna,Oil (palm),80.87838709677418,103.97159462797134
Kota,Oil (palm),80.51912280701755,103.97159462797134
Ahmadabad,Oil (palm),80.18574803149603,103.97159462797134
Jabalpur,Oil (palm),78.93239436619719,103.97159462797134
Bhopal,Oil (palm),71.66808333333334,103.97159462797134
Gwalior,Oil (palm),67.51847826086956,103.97159462797134
Ludhiana,Oil (palm),66.39103448275863,103.97159462797134
Sahibganj,Oil (soybean),184.63846153846148,124.32580442804421
West Imphal,Oil (soybean),179.18789473684208,124.32580442804421
Kurnool,Oil (soybean),176.26428571428573,124.32580442804421
Kachchh,Oil (soybean),174.1196666666667,124.32580442804421
Kohima,Oil (soybean),171.70714285714286,124.32580442804421
East,Oil (soybean),171.40250000000003,124.32580442804421
Dhanbad,Oil (soybean),169.5615,124.32580442804421
Valsad,Oil (soybean),167.52055555555555,124.32580442804421
Bolangir,Oil (soybean),166.0246153846154,124.32580442804421
Lohardaga,Oil (soybean),165.91965517241377,124.32580442804421
The Dangs,Oil (soybean),165.48388888888888,124.32580442804421
Warangal,Oil (soybean),163.47800000000004,124.32580442804421
Simdega,Oil (soybean),162.97931034482758,124.32580442804421
Mayurbhanj,Oil (soybean),162.64149999999998,124.32580442804421
Bijapur,Oil (soybean),161.0826086956522,124.32580442804421
Ajmer,Oil (soybean),160.9947619047619,124.32580442804421
Gulbarga,Oil (soybean),160.09739130434787,124.32580442804421
Saharsa,Oil (soybean),159.73,124.32580442804421
Madhubani,Oil (soybean),159.3815789473684,124.32580442804421
Gaya,Oil (soybean),159.23760000000001,124.32580442804421
Saharanpur,Oil (soybean),158.594,124.32580442804421
West Garo Hills,Oil (soybean),158.33875,124.32580442804421
Purba Singhbhum,Oil (soybean),157.71999999999997,124.32580442804421
Khagaria,Oil (soybean),157.35227272727272,124.32580442804421
Udaipur,Oil (soybean),156.56444444444443,124.32580442804421
Nawada,Oil (soybean),156.18119999999996,124.32580442804421
Meerut,Oil (soybean),154.36714285714288,124.32580442804421
Munger,Oil (soybean),154.15650000000002,124.32580442804421
Samastipur,Oil (soybean),153.88850000000002,124.32580442804421
Tumkur,Oil (soybean),153.65864864864866,124.32580442804421
Rohtas,Oil (soybean),153.4561111111111,124.32580442804421
Faizabad,Oil (soybean),153.014,124.32580442804421
Mirzapur,Oil (soybean),152.8775,124.32580442804421
Katihar,Oil (soybean),152.27428571428572,124.32580442804421
Saran,Oil (soybean),152.2595652173913,124.32580442804421
Bokaro,Oil (soybean),152.22206896551722,124.32580442804421
Bareilly,Oil (soybean),152.11136363636365,124.32580442804421
Aligarh,Oil (soybean),151.96999999999997,124.32580442804421
Naini Tal,Oil (soybean),151.90928571428572,124.32580442804421
Vadodara,Oil (soybean),151.629,124.32580442804421
Shimoga,Oil (soybean),151.5757894736842,124.32580442804421
Jaintia Hills,Oil (soybean),150.69272727272727,124.32580442804421
Araria,Oil (soybean),150.31736842105266,124.32580442804421
Puruliya,Oil (soybean),149.86857142857144,124.32580442804421
Purnia,Oil (soybean),149.76285714285714,124.32580442804421
Belgaum,Oil (soybean),149.181,124.32580442804421
Gumla,Oil (soybean),149.03923076923078,124.32580442804421
Surguja,Oil (soybean),148.69117647058826,124.32580442804421
Muzaffarpur,Oil (soybean),148.66571428571427,124.32580442804421
Adilabad,Oil (soybean),148.52636363636367,124.32580442804421
Davanagere,Oil (soybean),147.89809523809524,124.32580442804421
Moradabad,Oil (soybean),147.59565217391307,124.32580442804421
Chamba,Oil (soybean),146.70117647058825,124.32580442804421
Darbhanga,Oil (soybean),146.5280769230769,124.32580442804421
Durg,Oil (soybean),146.1955555555556,124.32580442804421
Jhabua,Oil (soybean),145.7688,124.32580442804421
Bilaspur,Oil (soybean),145.66478260869562,124.32580442804421
Kangra,Oil (soybean),145.41571428571427,124.32580442804421
Una,Oil (soybean),145.32625,124.32580442804421
Bharatpur,Oil (soybean),145.30727272727273,124.32580442804421
Haridwar,Oil (soybean),144.69264705882352,124.32580442804421
Uttar Dinajpur,Oil (soybean),144.68461538461537,124.32580442804421
Purba Champaran,Oil (soybean),144.1185,124.32580442804421
Morena,Oil (soybean),143.68449999999999,124.32580442804421
Kaushambi,Oil (soybean),143.43676470588238,124.32580442804421
Hoshangabad,Oil (soybean),142.98416666666665,124.32580442804421
Birbhum,Oil (soybean),142.54250000000002,124.32580442804421
Narmada,Oil (soybean),142.34526315789472,124.32580442804421
Pune,Oil (soybean),142.22,124.32580442804421
Jhansi,Oil (soybean),141.7005882352941,124.32580442804421
Raigarh,Oil (soybean),141.65761904761905,124.32580442804421
Solan,Oil (soybean),141.53500000000003,124.32580442804421
Dakshin Kannad,Oil (soybean),139.95777777777778,124.32580442804421
Sagar,Oil (soybean),139.954,124.32580442804421
Bangalore Rural,Oil (soybean),139.2725,124.32580442804421
Darrang,Oil (soybean),139.17166666666665,124.32580442804421
Mysore,Oil (soybean),138.82041666666666,124.32580442804421
Shahdol,Oil (soybean),138.62481481481484,124.32580442804421
Rewa,Oil (soybean),138.59866666666667,124.32580442804421
Maldah,Oil (soybean),138.42416666666668,124.32580442804421
Dantewada,Oil (soybean),137.97611111111112,124.32580442804421
West Midnapore,Oil (soybean),137.4330303030303,124.32580442804421
Ganjam,Oil (soybean),137.0,124.32580442804421
Mahbubnagar,Oil (soybean),135.5876923076923,124.32580442804421
Ujjain,Oil (soybean),135.47821428571427,124.32580442804421
Bastar,Oil (soybean),134.61242424242428,124.32580442804421
Udham Singh Nagar,Oil (soybean),132.81,124.32580442804421
